"","town11cd","town11nm","population_2011","size_flag","rgn11nm","coastal","coastal_detailed","ttwa11cd","ttwa11nm","ttwa_classification","job_density_flag","income_flag","university_flag","level4qual_residents35_64_2011","ks4_2012_2013_counts","key_stage_2_attainment_school_year_2007_to_2008","key_stage_4_attainment_school_year_2012_to_2013","level_2_at_age_18","level_3_at_age_18","activity_at_age_19_full_time_higher_education","activity_at_age_19_sustained_further_education","activity_at_age_19_appprenticeships","activity_at_age_19_employment_with_earnings_above_0","activity_at_age_19_employment_with_earnings_above_10_000","activity_at_age_19_out_of_work","highest_level_qualification_achieved_by_age_22_less_than_level_1","highest_level_qualification_achieved_by_age_22_level_1_to_level_2","highest_level_qualification_achieved_by_age_22_level_3_to_level_5","highest_level_qualification_achieved_by_age_22_level_6_or_above","highest_level_qualification_achieved_b_age_22_average_score","education_score"
"927","E35001258","Peterlee BUASD",27871,"Medium Towns","North East","Coastal","Large other coastal town","E30000275","Sunderland","Majority conurbation","Residential","Higher deprivation towns","No university","Low",405,65.0485436893204,63.2098765432099,79.0123456790123,37.283950617284,22.2222222222222,26.1728395061728,20,42.2222222222222,21.9753086419753,18.0246913580247,3.2,29.3,47.8,19.7,3.19753086419753,-2.833260415
"928","E35001260","Exeter BUASD",113507,"Large Towns","South West","Non-coastal","Large non-coastal town","E30000206","Exeter","Majority town and city (Large Towns)","Working","Mid deprivation towns","University","Medium",1002,69.6376101860921,60.7784431137725,84.015984015984,41.5584415584416,26.4471057884232,22.2554890219561,13.872255489022,53.0938123752495,28.6427145708583,6.88622754491018,2,27.3,48.7,22,3.30738522954092,-1.845804349
"929","E35001261","Bristol BUASD",535907,"City","South West","Coastal","Cities","E30000180","Bristol","Majority town and city (Large Towns)","Working","Cities","University","Medium",5052,68.0920421860019,52.9691211401425,79.9405940594059,40.1584158415842,27.6128266033254,20.0910530482977,12.7672209026128,50.8115597783056,26.3064133016627,8.4916864608076,3.4,33,42.6,21,3.16884402216944,-3.311315437
"930","E35001263","Corby BUASD",54927,"Medium Towns","East Midlands","Non-coastal","Large non-coastal town","E30000194","Corby","Majority town and city (small)","Working","Higher deprivation towns","No university","Low",690,66.3125948406677,48.8405797101449,77.2133526850508,28.7373004354136,21.0144927536232,20.2898550724638,14.0579710144928,52.6086956521739,27.3913043478261,12.0289855072464,1.7,42,38.2,18.1,3.04202898550725,-5.304883474
"931","E35001264","Reigate BUASD",22123,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000196","Crawley","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",186,80.3921568627451,69.3548387096774,79.0322580645161,55.9139784946236,45.6989247311828,8.60215053763441,NA,40.3225806451613,21.505376344086,NA,NA,21.4,35.3,40.1,3.81182795698925,2.956932707
"932","E35001266","Stourport-on-Severn BUASD",20112,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000289","Worcester and Kidderminster","Majority town and city (Large Towns)","Residential","Higher deprivation towns","No university","Low",212,68.5714285714286,66.9811320754717,89.622641509434,47.1698113207547,28.3018867924528,23.5849056603774,15.0943396226415,52.3584905660377,26.4150943396226,10.377358490566,NA,29.9,45.5,23.7,3.39622641509434,-0.607509386
"933","E35001267","Prudhoe BUASD",10853,"Small Towns","North East","Non-coastal","Smaller non-coastal town","E30000245","Newcastle","Majority conurbation","Residential","Mid deprivation towns","No university","Medium",131,71.875,51.9083969465649,78.6259541984733,42.7480916030534,26.7175572519084,35.8778625954198,22.9007633587786,51.1450381679389,20.6106870229008,NA,NA,27.8,45.9,22.6,3.29770992366412,-2.380949821
"934","E35001268","Hastings BUASD",91053,"Large Towns","South East","Coastal","Large seaside town","E30000061","Hastings","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Low",1036,64.2237222757956,49.7104247104247,74.9034749034749,38.2239382239382,21.2355212355212,17.4710424710425,7.52895752895753,43.1467181467182,22.3938223938224,13.030888030888,3.2,30.1,50.4,16.4,3.07432432432432,-4.524893803
"935","E35001270","Stockport BUASD",105878,"Large Towns","North West","Non-coastal","Large non-coastal town","E30000239","Manchester","Majority conurbation","Working","Higher deprivation towns","No university","Medium",1149,74.7088186356073,63.881636205396,82.680591818973,54.3080939947781,34.8128807658834,21.496953872933,13.5770234986945,43.6031331592689,21.5839860748477,10.3568320278503,2.2,19.9,50.6,27.4,3.55178416013925,0.87953903
"936","E35001272","Rugby BUASD",70628,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000195","Coventry","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Medium",797,73.7827715355805,63.9899623588457,80.251572327044,46.2893081761006,37.0138017565872,17.189460476788,10.7904642409034,51.9447929736512,24.090338770389,7.02634880803011,2.8,25.7,42,29.5,3.52195734002509,-0.019761952
"937","E35001276","Marlow BUASD",14823,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000218","High Wycombe and Aylesbury","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",154,81.4569536423841,74.6753246753247,88.3116883116883,72.0779220779221,55.1948051948052,12.3376623376623,7.14285714285714,34.4155844155844,12.3376623376623,6.49350649350649,NA,14.4,34,49,4.22077922077922,6.194485959
"938","E35001278","Aylesbury BUASD",71977,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000218","High Wycombe and Aylesbury","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Medium",812,66.1764705882353,54.3103448275862,82.4907521578298,51.9112207151665,32.6354679802956,14.9014778325123,8.3743842364532,49.7536945812808,26.1083743842365,7.14285714285714,3.6,26,44,26.5,3.4064039408867,-1.69002387
"939","E35001279","Solihull BUASD",123187,"Large Towns","West Midlands","Non-coastal","Large non-coastal town","E30000169","Birmingham","Majority conurbation","Working","Lower deprivation towns","No university","Medium",1469,84.2780026990553,78.284547311096,91.4227365554799,65.4867256637168,50.71477195371,16.4057181756297,11.0959836623553,48.1279782164738,20.217835262083,3.3356024506467,0.9,12.2,44.4,42.5,4.14499659632403,6.08208782
"940","E35001281","Ipswich BUASD",144957,"Large Towns","East of England","Non-coastal","Large non-coastal town","E30000222","Ipswich","Majority town and city (Large Towns)","Working","Higher deprivation towns","University","Low",1577,68.6163522012579,50.285351934052,79.8351299936589,44.5149017121116,25.3646163601775,19.2136968928345,13.3164235890932,53.7729866835764,27.2035510462904,9.32149651236525,1.8,31.5,44.6,22.2,3.23779327837666,-2.933200988
"941","E35001282","Liversedge BUASD",17697,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000219","Huddersfield","Majority conurbation","Residential","Higher deprivation towns","No university","Low",208,75.7009345794392,68.75,88.4615384615385,56.7307692307692,38.4615384615385,23.0769230769231,18.75,54.8076923076923,28.3653846153846,9.13461538461538,NA,20.3,43.5,33.8,3.75480769230769,2.260009885
"942","E35001283","Penistone BUASD",9817,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000004","Barnsley","Majority conurbation","Residential","Lower deprivation towns","No university","Medium",117,75,78.6324786324786,89.7435897435898,58.1196581196581,47.008547008547,15.3846153846154,8.54700854700855,48.7179487179487,13.6752136752137,NA,NA,17.1,43.6,38.5,3.96581196581197,3.867275387
"943","E35001284","Basildon BUASD",107123,"Large Towns","East of England","Non-coastal","Large non-coastal town","E30000268","Southend","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",1297,60.5477424130274,49.1133384734002,76.6975308641975,36.6512345679012,19.6607555898227,17.3477255204318,12.0277563608327,49.6530454895914,26.9853508095605,11.0254433307633,3.9,33.6,47.1,15.4,2.97995373939861,-5.41965103
"944","E35001286","Worksop BUASD",41820,"Medium Towns","East Midlands","Non-coastal","Large non-coastal town","E30000291","Worksop and Retford","Majority town and city (small)","Working","Higher deprivation towns","No university","Low",491,75,76.9857433808554,79.2260692464359,50.9164969450102,31.5682281059063,23.0142566191446,14.4602851323829,52.1384928716904,27.0875763747454,8.96130346232179,NA,28.6,44.9,25.5,3.4969450101833,1.754186025
"945","E35001287","Chertsey BUASD",13753,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000266","Slough and Heathrow","Majority conurbation","Working","Lower deprivation towns","No university","Medium",141,73.1884057971015,68.7943262411348,82.9787234042553,56.0283687943262,35.4609929078014,12.0567375886525,NA,55.3191489361702,22.6950354609929,8.51063829787234,NA,23,45.3,28.8,3.58156028368794,1.42390104
"946","E35001288","Chelmsford BUASD",110507,"Large Towns","East of England","Non-coastal","Large non-coastal town","E30000188","Chelmsford","Majority town and city (Large Towns)","Working","Lower deprivation towns","University","Medium",1238,74.3697478991597,59.8546042003231,82.0678513731825,56.4620355411955,38.7722132471729,16.2358642972536,9.93537964458804,50.9693053311793,23.5056542810985,6.21970920840065,2.6,22.5,42.2,32.8,3.66478190630048,0.94857465
"947","E35001290","Standish BUASD",13701,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000284","Warrington and Wigan","Majority conurbation","Residential","Lower deprivation towns","No university","Medium",202,90.1477832512315,85.1485148514851,94.5544554455446,70.2970297029703,51.980198019802,22.7722772277228,18.8118811881188,39.6039603960396,18.8118811881188,NA,NA,8.9,43.1,47,4.33168316831683,8.401826191
"948","E35001291","Fazeley BUASD",7637,"Small Towns","West Midlands","Non-coastal","Smaller non-coastal town","E30000169","Birmingham","Majority conurbation","Working","Mid deprivation towns","No university","Low",89,28.0898876404494,66.2921348314607,95.5056179775281,53.9325842696629,33.7078651685393,13.4831460674157,12.3595505617978,64.0449438202247,39.3258426966292,NA,NA,26.7,45.6,27.8,3.53932584269663,-4.430811734
"949","E35001292","Andover BUASD",41761,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000159","Andover","Majority town and city (small)","Working","Mid deprivation towns","No university","Low",459,70.1943844492441,52.723311546841,83.8779956427015,42.7015250544662,21.7864923747277,17.6470588235294,10.239651416122,60.3485838779957,35.0762527233115,6.75381263616558,2.4,24.5,53.6,19.5,3.20043572984749,-2.772802761
"950","E35001293","Watton BUASD",8417,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000135","Thetford and Mildenhall","Majority rural","Residential","Mid deprivation towns","No university","Low",94,59.2592592592593,41.4893617021277,86.1702127659574,28.7234042553192,15.9574468085106,17.0212765957447,10.6382978723404,53.1914893617021,38.2978723404255,NA,NA,38.7,48.4,NA,2.8936170212766,-7.275898747
"951","E35001295","Warlingham BUASD",9092,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000234","London","Majority conurbation","Residential","Lower deprivation towns","No university","Medium",81,79.7297297297297,72.8395061728395,86.4197530864197,53.0864197530864,30.8641975308642,23.4567901234568,18.5185185185185,54.320987654321,35.8024691358025,NA,NA,22.5,50,NA,3.48148148148148,2.051194602
"952","E35001297","Wingerworth BUASD",6049,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000190","Chesterfield","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",55,86.6666666666667,67.2727272727273,85.4545454545455,58.1818181818182,36.3636363636364,25.4545454545455,18.1818181818182,58.1818181818182,32.7272727272727,NA,NA,NA,50.9,NA,3.94545454545455,4.063559848
"953","E35001298","Woking BUASD",105367,"Large Towns","South East","Non-coastal","Large non-coastal town","E30000212","Guildford and Aldershot","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",1010,78.3251231527094,72.0792079207921,88.2936507936508,63.1944444444444,47.029702970297,10.8910891089109,6.03960396039604,48.1188118811881,22.4752475247525,2.87128712871287,2.1,15.1,44.8,38,3.92178217821782,3.941592707
"954","E35001299","Chesham BUASD",22356,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000218","High Wycombe and Aylesbury","Majority town and city (Large Towns)","Residential","Mid deprivation towns","No university","Medium",260,78.1376518218623,62.6923076923077,80.3846153846154,45.7692307692308,42.3076923076923,12.3076923076923,5.76923076923077,46.9230769230769,22.6923076923077,6.53846153846154,NA,30.9,32.1,36.3,3.7,0.812772287
"955","E35001301","Woodley BUASD",35470,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000256","Reading","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",434,77.7511961722488,68.8940092165899,88.4792626728111,60.5990783410138,40.3225806451613,18.2027649769585,10.1382488479263,55.5299539170507,25.1152073732719,3.45622119815668,2.8,20.1,42.4,34.7,3.75576036866359,2.864376637
"956","E35001302","Yeadon BUASD",19668,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000229","Leeds","Majority conurbation","Working","Lower deprivation towns","No university","Medium",194,80.188679245283,70.6185567010309,87.1134020618557,51.0309278350515,36.0824742268041,20.6185567010309,14.4329896907216,48.4536082474227,24.7422680412371,7.7319587628866,NA,30.1,36.7,30.6,3.52061855670103,1.810213402
"957","E35001303","Clay Cross BUASD",12925,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000190","Chesterfield","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",135,69.2913385826772,54.0740740740741,81.4814814814815,39.2592592592593,25.9259259259259,19.2592592592593,11.8518518518519,50.3703703703704,21.4814814814815,10.3703703703704,NA,32.3,46.6,18.8,3.19259259259259,-3.075401189
"958","E35001305","Runcorn BUASD",61789,"Medium Towns","North West","Non-coastal","Large non-coastal town","E30000284","Warrington and Wigan","Majority conurbation","Working","Higher deprivation towns","No university","Low",748,78.2268578878748,63.3689839572192,85.8288770053476,44.9197860962567,29.4117647058824,20.5882352941176,13.3689839572193,48.7967914438503,23.7967914438503,12.8342245989305,2.3,35.7,36.6,25.5,3.33823529411765,-0.192779991
"959","E35001306","Wellingborough BUASD",49128,"Medium Towns","East Midlands","Non-coastal","Large non-coastal town","E30000224","Kettering and Wellingborough","Majority town and city (small)","Working","Higher deprivation towns","No university","Low",606,66.295707472178,56.2706270627063,80.03300330033,36.1386138613861,31.3531353135314,17.8217821782178,10.0660066006601,51.4851485148515,22.7722772277228,9.24092409240924,2.6,35.6,35.3,26.4,3.32013201320132,-3.134681857
"960","E35001307","Telford BUASD",142723,"Large Towns","West Midlands","Non-coastal","Large non-coastal town","E30000278","Telford","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",1803,66.4033701948394,53.910149750416,77.8147531891292,44.2595673876872,27.7315585135885,20.687742651137,12.9783693843594,51.3588463671658,25.1247920133111,11.7027176927343,3,30.3,42.4,24.4,3.32723239046034,-2.608572746
"961","E35001308","Ditton BUASD",25982,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000242","Medway","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Low",302,77.5510204081633,68.5430463576159,86.4238410596027,51.9867549668874,29.8013245033113,14.2384105960265,8.60927152317881,54.9668874172185,29.8013245033113,7.28476821192053,NA,31.2,40.9,26.6,3.45033112582781,1.184695615
